name,date
Usman R. Alim,1509115870.28
Gary Baumgartner,1509028111.46
Minghui Zhou,1509019091.75
Tim Weyrich,1509020932.49
Rogers Mathew,1509017873.97
Gail C. Murphy,1508860521.30
Gerhard Schwabe,1509023950.62
Ganesh Ramakrishnan,1509035530.57
Jeffrey A. Miller,1508697137.35
Seungwon Shin,1509024276.92
Wan-Chun Dou,1509033540.14
Amarda Shehu,1508954692.15
James A. Reggia,1508954697.27
Yoav Etsion,1508895318.53
Aleksandar Ilic,1509021583.97
Steven Myers,1508954509.91
Dina Schneidman-Duhovny,1509017928.15
Hiromichi Nagao,1509024689.66
Xin He,1508936064.35
Yehoshua Sagiv,1509019956.27
Muthucumaru Maheswaran,1509023661.31
Yung-Yu Chuang,1509026601.73
Rini van Solingen,1509034029.86
James Demmel,1508915386.25
Ivan Beschastnikh,1508867447.30
Alex Waibel,1508679291.05
Edward F. Gehringer,1508873076.34
Sanjeev Saxena,1509028036.68
Anindya De,1508966758.31
Zhanyang Zhang,1508954503.64
Luciano García-Bañuelos,1509030598.45
Santiago Figueira,1509029372.78
Hiroshi Shimodaira,1508867420.76
Kenneth Heafield,1508896027.60
Olga Papaemmanouil,1508924604.42
Uri Zwick,1508867211.73
Ted Huffmire,1508919743.93
Aamir Cheema,1509117565.28
Jacobus E. van der Merwe,1508804794.04
Yansong Feng,1509019080.92
Guangtao Xue,1509033955.29
Reuven Cohen,1508866895.76
Erik Meijer,1509017449.71
Jeffrey E. Boyd,1509032518.66
Ji-Hyun Lee,1509033801.15
Joost Batenburg,1509029697.56
Georgios Portokalidis,1508922529.78
Sadie Creese,1509121999.10
Satinder Singh Baveja,1508967321.99
Bo An,1509035486.07
Matthew W. Hahn,1508969005.39
Kostas Alexis,1508954650.61
John H. Reppy,1508954304.18
Tapio Lokki,1508880566.19
Qing-Hua Qin,1509035668.18
Anat Paskin-Cherniavsky,1509031836.83
Mladen A. Vouk,1509001250.32
Cathy Wu,1508954463.15
Alexandre Megretski,1509001439.56
Steven W. Zucker,1508941340.85
Daniel J. Lizotte,1509031414.11
Rozita Dara,1509019136.94
Keijo Heljanko,1509035207.53
Abhishek Srivastava,1509117381.68
Jaime Ruiz,1508954214.38
Dong Seong Kim,1509035403.56
Yuan-Fang Li,1509117189.14
Bin Ren,1508954727.27
Jeremy Buhler,1508954599.60
Kevin Sullivan,1508954719.46
Marc Peter Deisenroth,1509033144.93
Xiangmin Jiao,1508796434.12
Khuzaima Daudjee,1509033257.93
Nathaniel Nystrom,1509025010.04
Shmuel Zaks,1508901551.40
Theodore Brown,1508931704.06
Chitta Baral,1508966449.53
Yiqun Liu,1509019337.58
Xinming Ou,1508873782.73
Swarat Chaudhuri,1508827845.06
Vincent Conitzer,1508954698.36
Priyanka Srivastava,1509025524.14
Garimella Rama Murthy,1509027217.72
Turgay Korkmaz,1508966850.53
Vasilis Gkatzelis,1508966234.98
Ricardo G. Sanfelice,1508941111.69
Wally Smith,1509030336.14
Loek Cleophas,1509033502.98
Denis Gracanin,1508931783.55
Abraham Silberschatz,1508931803.75
Thomas Fischer,1509001696.25
Sunita Sarawagi,1509117493.72
David S. Rosenblum,1509117183.11
P. J. Narayanan,1509033514.20
Per Andersson,1509033940.96
Benjamin J. Blalock,1508928646.31
John R. Gilbert,1508830690.69
Raissa D'Souza,1508966748.69
Samuel J. Lomonaco,1508954214.55
Grzegorz Kondrak,1509076288.95
Viktor de Boer,1509014117.05
Huub H. C. Bakker,1509029518.45
Costas J. Spanos,1508679291.05
Hao Zhang 0002,1509032634.00
Heung­Kyu Lee,1509016691.73
Alexander M. Bronstein,1508901247.94
Paul Anderson,1508864611.34
Ron Goldman 0002,1508804693.58
William Steiger,1508967276.53
Bilal Khan,1508928956.64
Bogdan Warinschi,1509024459.47
Wei Meng,1509044691.94
Michael A. Arbib,1508736081.77
Wei Bao,1509017706.37
Timothy M. Jones,1509019070.13
Nicola Zannone,1508880290.95
Jeremy E. Dawson,1509033055.98
Hong Qin,1508802859.86
Giancarlo Bigi,1509033611.93
Fengjun Li,1508967278.36
Paul E. Dunne,1509024803.57
Fred Martin,1508915470.75
J. Jay Barber,1508954600.84
Spyros Blanas,1508801842.77
Derek G. Corneil,1508864227.49
Saeid Mehrkanoon,1509017554.78
Antonio Brogi,1509013841.88
David Kung,1509004165.33
Robert L. Scot Drysdale,1508942581.31
Stephen J. Payne,1509033043.36
Yizhou Wang,1509032723.58
Ian H. Witten,1509024231.12
Anne Haake,1508965962.17
Torsten Hoefler,1508863487.96
Michael Benedikt,1509018090.41
Marcel Prastawa,1508803781.07
Mark Carman,1509035421.32
Divyakant Agrawal,1508801413.05
David B. Whalley,1508954711.74
Ilias Tagkopoulos,1508922683.13
Louis I. Steinberg,1508968849.30
Kadri Vider,1509013081.27
Dominique Chu,1509023925.11
Masood Masoodian,1509116201.74
Neeraj Goel,1509117505.80
Roland Memisevic,1509023683.41
Josiah Poon,1509117063.77
David Fernández-Baca,1508927430.97
Stéphane S. Somé,1509029449.97
Feng Chen,1509032980.18
Waseem Ahmed,1509019492.06
Haitham Abu-Rub,1509029615.03
Andreas Weisshaar,1508954723.77
David Culler,1508679291.05
Joseph Jean Boutros,1509027706.04
Yves-Stan Le Cornec,1509033881.83
Eva Rodriguez,1509117523.47
Colin J. Dalton,1509021838.17
Ching Yee Suen,1509027241.94
Piotr Wasilewski,1509034150.89
Y. Narahari,1509030434.39
Azzedine Boukerche,1509034731.44
Susan Eisenbach,1508863578.17
Cliff Changchun Zou,1508954713.68
Stanley C. Ahalt,1509005263.35
Huizhu Jia,1509029216.13
Justin Domke,1508969129.11
Stefan Langerman,1509035468.40
Cynthia Sturton,1508954647.19
Kyu-Young Whang,1509032223.61
Paola Boito,1508880596.24
Rudolf H. Mak,1509018254.08
Jaime G. Carbonell,1508700194.33
Luis Rademacher,1508821778.84
Hung-Wei Tseng,1508954649.24
Wen-Jing Hsu,1509029014.35
Igor Pivkin,1509022180.41
Manuel Gomez-Rodriguez,1509020019.82
Donald M. Chiarulli,1509000582.32
Julie Dorsey,1508936600.02
Aggelos K. Katsaggelos,1508943852.58
Bert Huang,1508954570.14
Cesare Tinelli,1508917245.16
Claudio Orlandi,1509027750.87
Andrzej Filinski,1509026673.10
Mary Cryan,1509035524.41
Tim Hopkins,1509117365.47
Peter E. Tischer,1509024782.97
Jan J. M. M. Rutten,1509018863.48
Stephen McCamant,1508966754.94
Keren Censor-Hillel,1508860879.00
Suzanne Embury,1508878025.55
Steven Bird,1509022619.48
Thomas H. Cormen,1508927388.31
S. M. Shahriar Nirjon,1508911014.54
Wenwu Zhu,1509016756.16
Yuval Tamir,1509000626.81
Leizhen Cai,1509024813.26
Richard N. Thomas,1509116161.17
Richard Wolski,1508941149.71
Xiaoping Zhang,1508880918.37
Sergios Theodoridis,1509029067.36
Indrakshi Ray,1509002870.80
Kyungmin Bae,1509021656.62
Amin Karbasi,1508916850.20
Louis Salvail,1509117397.21
Yitong Yin,1509025433.36
Mikkel Thorup,1509035384.55
Xu Sun,1509030441.65
Mohammad Al Hasan,1508929847.75
Allan D. Jepson,1508863433.37
C.-H. Luke Ong,1509021360.66
Raimund Dachselt,1509035750.76
Jarek Gryz,1509028013.73
Vladimir B. Bajic,1509077663.00
Gerard R. Richter,1508967338.27
Oded Shmueli,1508893844.67
Gary M. Carter,1508954648.94
Yuan Zhou,1508954541.42
Sudarshan Iyengar,1509023880.07
Samuel Kaski,1509027585.50
Lee-Ad Gottlieb,1508875471.49
Ladislau Bölöni,1508954538.78
Ian Horrocks,1509076592.14
Jamie Payton,1508954592.41
Chunhua Shen,1509035209.04
XianPing Tao,1509027985.93
Soon J. Hyun,1509033851.47
Khaled M. Elbassioni,1509026881.83
Dezhen Song,1508954725.02
Xiaokui Xiao,1509016850.25
Charlie Obimbo,1509035603.95
James Davis,1508966346.70
Shmuel Peleg,1509013474.71
Stavros G. Kolliopoulos,1509035533.49
Frank Mueller,1508922343.04
Mohit Gupta,1508954693.48
Lionel M. Ni,1509032417.26
Shiyi Wei,1509002703.73
Carlotta Domeniconi,1508954566.22
Michael Grossberg,1508867624.20
Jacques D. Fleuriot,1509024873.49
Patrick Gage Kelley,1508916787.52
Sudhir Aggarwal,1508954400.46
Laurent D. Michel,1508921245.34
Bo Sheng,1508915529.64
Collin Stultz,1508966314.57
Xiaotie Deng,1509027596.61
Reiji Suda,1509035871.47
Ralph Grishman,1508826286.91
Marius Ungarish,1509032140.55
David Carrera,1509018959.28
Jeremy Aarons,1509023284.31
Gourinath Banda,1509034684.83
Mark Smotherman,1508932605.49
Hossein Saiedian,1508954537.18
Gabriel J. Brostow,1509027283.75
Daniel M. Berry,1508862806.02
Rushikesh K. Joshi,1509017232.01
Timothy Roscoe,1509025453.05
Peter J. Varman,1508828831.33
Jenny Waycott,1509034011.38
Mahdieh Soleymani Baghshah,1509024839.92
Julián Mestre,1509021675.74
Clément Pernet,1509016880.26
Ignaz Rutter,1509029332.04
Naomi Ehrich Leonard,1508967312.96
Shih-Hao Hung,1509117225.74
Siddharth Garg,1508828865.83
Sandeep K. S. Gupta,1508963676.82
Reuven Bar-Yehuda,1509017844.59
Michael Mitzenmacher,1508822087.65
Aixin Sun,1509014637.20
Marco Carbone,1509024445.83
Asad I. Khan,1509026803.19
Janet L. Kolodner,1508921979.62
A. Aldo Faisal,1508894476.88
Yanif Ahmad,1508954663.73
Dmitry V. Ponomarev,1508920649.43
Kok-Ming Leung,1508963515.91
Jordi Garcia Almiñana,1509025258.68
Martin Hardwick,1508954555.72
T. C. Nicholas Graham,1509022376.26
Abdulmotaleb El-Saddik,1509024301.29
David W. Albrecht,1509116862.93
Judy Goldsmith,1508915201.48
Andrew A. Chien,1508965933.83
Surender Baswana,1509032671.29
Gary W. Meyer,1508801155.94
Chang-Tien Lu,1508934372.81
Chris Fietkiewicz,1508954630.07
Hui Guo,1509020011.29
Zena M. Ariola,1508936309.64
Ben Lee,1508954729.00
Lukasz Jez,1509077647.17
Chun Chen,1509021263.64
Elliot Anshelevich,1509004081.25
Julian Garcia Gallego,1509044777.28
Barbara Dunin-Keplicz,1509035590.64
Zhi Guan,1509024581.36
Ankit Singla,1508897696.42
Zvonimir Rakamaric,1508827615.89
Yafei Dai,1509016578.96
Giuliana Vitiello,1509034624.63
Thomas Heinis,1508893590.79
Michael P. Friedlander,1508860460.14
Bing Xie,1509024810.94
Yevgeniy Vorobeychik,1509005173.24
Yoav Y. Schechner,1508859947.34
Glencora Borradaile,1508954563.05
Jun Wang 0012,1509018984.73
Madhav Marathe,1508954249.64
Linh Anh Nguyen,1509023623.69
Bruno F. Ribeiro,1508696949.87
Johnny S. Wong,1508938567.56
Moshe Koppel,1509027505.85
Jeff Orchard,1508893107.26
Patrick D. Pedrow,1508916937.11
Jianguo Yao,1509032443.42
Matthew J. Luckie,1509031714.14
Michael A. Bender,1508831755.61
James P. Delgrande,1509044862.05
Karon E. MacLean,1508859150.58
Kavi Arya,1509014509.59
Arwa A. Jamjoom,1509035650.18
N. Asokan,1509021109.23
Dana Angluin,1508954675.54
Roy P. Pargas,1509121718.02
Dirk Pattinson,1509022252.42
David A. Padua,1508700879.20
Malcolm Heywood,1509023851.73
Daniel J. Bernstein,1509004929.29
George F. Pinder,1508911397.75
Basem Shihada,1509023885.97
Anthony K. H. Tung,1509117169.61
Yang Gao,1509026949.37
James Miller,1508919101.39
Yehezkel Yeshurun,1509032882.03
Juan Pablo Hourcade,1508954705.54
Matthias Hollick,1509025249.26
Chee Keong Kwoh,1509035418.47
Mark Wineberg,1509024165.42
Christoffer Heckman,1508998878.57
Brian Demsky,1509000729.31
Sourav Chakraborty 0001,1509026359.68
Pengcheng Shi,1508879997.40
Richard Han,1509004815.79
Ke Xu,1509022027.68
Marco Brambilla 0001,1509024367.86
Fabrice Muhlenbach,1509027519.30
Yunhe Pan,1509117468.63
Iain C. C. Phillips,1509032692.10
Aduri Pavan,1508954720.96
Mateja Jamnik,1509018916.24
Francisco C. Santos,1509021933.18
Tal Mor,1508899058.33
Alexey Onufriev,1508954703.13
Zhengxing Sun,1509017856.22
Ahmed E. Hassan,1509033258.93
Ce Zhang,1508863216.65
Elham Kashefi,1508893699.68
Houfeng Wang,1509024193.94
Anxiao Jiang,1508917045.64
Dakshnamoorthy Manivannan,1508938823.92
Lazaros F. Merakos,1509026982.30
Varun Dutt,1509029660.88
Al Davis,1508801553.34
Sang Kil Cha,1509021566.49
Jorgen Peddersen,1509077546.42
Daniel S. Weld,1508696584.91
Sanjay Jha,1509014047.26
John K. Bennett,1508954707.04
Jean-Michel Muller,1509026670.86
Serge Haddad,1508795078.52
Paulo Lício de Geus,1509017789.66
José M. Tribolet,1509034047.46
Marina Jirotka,1509012757.38
Kyoung-Don Kang,1508941576.27
Thorsten Strufe,1509032385.20
Krishnamoorthy Sivakumar,1508954522.35
Robert Moll,1508954715.22
William K. Robertson,1508830218.38
Matias David Lee,1509019552.32
Jie Tang,1509033456.29
Byungjoo Lee,1509035784.38
Goce Trajcevski,1509004025.10
Narsingh Deo,1508954658.94
Lauge Sørensen,1509035424.74
Alessio Lomuscio,1508859970.49
Xiaoru Yuan,1509014109.34
Francisco Jordan Fernandez,1509026484.35
Weichang Du,1509032723.69
Mariette Awad,1509014440.18
Ashok Singh Sairam,1509024423.59
Betty H. C. Cheng,1508931376.09
Gena Hahn,1509076413.57
José M. Barceló-Ordinas,1509030217.10
Russell Harmer,1509077234.09
Vincent Ng,1508872682.90
Kwok-Yan Lam,1509033265.54
Sathiamoorthy Manoharan,1509023402.71
Erin L. Brady,1508968705.26
Padma Raghavan,1508927184.34
Nir Shavit,1508966309.91
John A. Stankovic,1508954658.37
Doron Nussbaum,1509026732.46
Gladimir V. G. Baranoski,1509021463.56
Wayne Goddard,1508954586.53
Matthias Althoff,1509017657.00
Faramarz F. Samavati,1509034871.61
Victor Jauregui,1509024715.74
Hong Jiang,1508924622.65
Stan Matwin,1508872211.69
Emmanuel Beffara,1509021742.08
Mike Holenderski,1509019750.96
Christopher Allen,1508954641.21
Steven Y. Ko,1508954572.98
Anand Seetharam,1508918973.10
Jeff Edmonds,1509031424.39
M. Narasimha Murty,1509027792.45
Ramzi A. Haraty,1509013772.79
Ruigang Yang,1508922095.23
Ross J. Anderson,1509115775.93
Benny Pinkas,1509026567.82
Feipei Lai,1509013516.02
Cian O'Donnell,1509024671.38
Sudip Roy 0001,1509017531.64
Takeo Igarashi,1509023244.71
Ajay D. Kshemkalyani,1508963492.54
Michael C. Mozer,1508914695.45
Yevgeny Seldin,1509018293.09
Thinh Nguyen,1508954618.36
Tamara Sumner,1508925062.50
Chatchawit Aporntewan,1509042418.39
Anupam Gupta,1508923806.76
Geoffrey Mainland,1508954696.70
Riad Jabri,1509013572.78
Fred R. M. Barnes,1509032368.40
Ana T. Freitas,1509032567.14
Omprakash Gnawali,1508954685.54
Yaron Singer,1508966742.83
Derek F. Reilly,1509025122.86
Rina Dechter,1508828494.05
Lijun Chen,1508939666.16
Phil Mlsna,1508954720.73
Muhammad Shahzad,1508927035.66
Ge Li,1509024155.89
Vesal Vojdani,1509021168.77
Tian Liu,1509034045.42
Leon Reznik,1508954469.97
Yaser S. Abu-Mostafa,1508954698.40
Peter Krogstrup,1509027694.17
Manindra Agrawal,1509034100.61
David L. Spooner,1508966109.31
Aasa Feragen,1509032147.34
Mikhail J. Atallah,1508736659.25
Sneha Kumar Kasera,1508930978.47
Janardhan Rao Doppa,1508966806.49
Dawei Jiang,1509018911.80
Maurizio Tucci,1509021488.70
Alexandre Bergel,1508870547.82
Andrzej Tarlecki,1509019174.01
Tianbao Yang,1508954592.63
Howard Bowman,1509020076.15
Jérémy Barbay,1509026776.75
Yanjing Li,1508927209.83
Cristian S. Calude,1509032909.80
Xinwen Fu,1508954709.06
Alexander C. Berg,1508954599.44
Frédéric Loulergue,1508941162.93
Norman Ramsey,1508966324.67
Eunho Yang,1509029789.91
Alan Dorin,1509019357.99
Eduardo del Castillo-Sánchez,1508875144.87
Céline Chevalier,1508877872.23
Jeffrey B. Remmel,1508920507.06
Bryan S. Morse,1508954068.26
Jakob Eriksson,1508954539.48
Geoffrey C. Fox,1508953958.95
Hassan Hijazi,1509034118.87
Ramakrishna Upadrasta,1509117151.51
Patrick Traynor,1508954526.68
Mong-Li Lee,1509023891.91
Hongxin Hu,1508954480.80
Alan Smaill,1509014097.14
David J. Barnes,1509024030.66
Huamin Wang,1508826500.12
Yashwant K. Malaiya,1508968819.73
Chunyan Miao,1508878824.24
Lan Zhang,1508954480.22
Francesco Romani,1509029207.22
Tanir Ozcelebi,1509013588.72
John Slaney,1509033896.44
Sebastian G. Elbaum,1508966791.88
Joachim Posegga,1509027793.35
David K.Y. Chiu,1509024015.04
Paolo Bientinesi,1509027472.50
Dejing Dou,1508954482.43
Xinguo Liu,1509032474.75
Aijun An,1509029916.45
Pawel Gawrychowski,1509024975.56
Cristian Borcea,1508966580.98
Colin S. Gordon,1508954231.32
Olof B. Widlund,1508998720.30
Deepak K. Ghodgaonkar,1509029081.40
Luciano Baresi,1509077570.66
Christopher Amato,1508827909.60
Paul Ammann,1508941286.31
Venera Arnaoudova,1509003293.32
Minaxi Gupta,1509002624.27
Yufei Tao,1509115757.15
Raman Ramsin,1509025196.35
Anne Villems,1509031563.97
Omaima Bamasak,1509044922.86
Ji Liu 0002,1508936652.92
Joseph K. Kearney,1508932091.66
Nathan Srebro,1508954653.34
Tomás Lozano-Pérez,1509121724.02
Gregory Butler,1509027821.33
Edmund H. Durfee,1508925908.12
Olga Kupriianova,1509030248.82
Peggy Seriès,1508863681.47
Brian Murphy,1508954677.51
Suman Kumar Maji,1509033747.45
Iasonas Polakis,1508879665.50
Christopher D. Clack,1509033979.04
Xiaolin Hu,1509013521.16
Tucker Hermans,1508803830.33
David B. Skillicorn,1509019745.58
Dimitrios Gunopulos,1509035577.08
Venu Govindaraju,1508954728.64
Abhi Shelat,1508925940.85
Angelo Marcelli,1509024438.71
Jens Groth,1509117794.77
James Laird,1508870777.36
Hermann de Meer,1509116003.52
Cid C. de Souza,1508879973.02
Diego F. Aranha,1509031693.12
Xiaodong Zhang 0001,1508832624.19
Siu Cheung Hui,1509026666.07
Paolo Tell,1509018844.94
Herna L. Viktor,1509018043.94
J. Robin B. Cockett,1509029802.62
Insik Shin,1509024938.14
Jop Briët,1509020822.70
Sameer Singh 0001,1508834079.60
John P. Conley,1508911334.08
Arun K. Sood,1508927230.35
Tülay Adali,1508954300.73
Frank Stephan,1509025172.90
Nicole Beckage,1508930995.72
Dominik Scheder,1509022584.96
Christina C. Christara,1508899148.77
Cuncong Zhong,1509000750.07
Shamim Nemati,1509002965.26
Ymir Vigfusson,1508924523.68
Nick Koudas,1508897566.25
Isambo Karali,1509019839.56
James R. Cheney,1508899251.93
N. Hari Narayanan,1508934287.39
Paul B. Anderson,1508858547.29
Ming-Deh A. Huang,1509003950.37
Nelly Fazio,1508920312.31
Jim Davies,1509017513.27
Danny Dig,1508954679.14
Laura K. Dillon,1508954476.50
Fabien Laguillaumie,1509032872.72
Nicholas Ruozzi,1508915151.39
Xuejia Lai,1509031878.93
Ross M. McConnell,1508919718.28
Ivan Laptev,1509035451.79
Nirmala Shenoy,1508941567.52
Walid Magdy,1508858600.88
Arun Chauhan 0002,1508873666.02
Li Xiong 0001,1508937345.65
Gregory W. Wornell,1509121560.88
Sanaa Sharafeddine,1509020854.23
Ravi Sundaram,1508834683.11
Mariana Raykova,1509001912.09
Anupam Joshi,1508874723.29
Patrick Th. Eugster,1509029755.93
Yiyu Shi,1508922634.60
Geoff Sutcliffe,1508954722.07
Martha Mercaldi Kim,1509004777.45
Thomas W. Sederberg,1508921439.30
Jianer Chen,1508914175.00
Dimitri Theodoratos,1509121655.77
Ishfaq Ahmad,1508934323.23
Mukesh Kumar Rohil,1509025533.21
Martin von Mohrenschildt,1509027955.37
Jiaying Liu,1509013110.08
Weidong Shi,1508954607.20
Rakesh Bobba,1508954719.31
Pedro V. Sander,1509024142.18
Carlos Varela,1508966378.23
Michael I. Shamos,1508697075.35
Manal Abdullah,1509033397.24
Víctor A. Braberman,1509022161.86
Daniel Walter,1509034670.32
Pradip K. Srimani,1508941521.14
S. Sudarshan 0001,1509032788.69
João Meidanis,1508878006.73
Eyal de Lara,1508894598.23
Eugene Wu 0002,1508929866.85
Ye Xia 0001,1508954727.38
Selma Sabanovic,1509001965.43
Erik Winfree,1509005236.60
Bahman Kalantari,1508966882.24
Xingui He,1509029817.04
Subra Suresh,1509001918.70
Hans-Arno Jacobsen,1508895987.50
Thomas Rose,1509028002.81
Mary Jane Irwin,1508803877.42
Stephen Gilmore,1508859252.57
Michalis K. Titsias,1509029833.73
Nigel P. Grigg,1509029737.63
Andreas Fell,1509044522.21
Björn Þór Jónsson 0001,1509031613.08
Arun Natarajan,1508954535.19
Snehasis Mukhopadhyay,1508954463.56
Jianmin Zheng,1509032222.06
Bob J. Wielinga,1509024507.15
Ali Ghorbani,1508879693.41
Jenna Wiens,1508919697.40
David Donar,1508954551.68
Madhav Rao,1509034741.88
Marcel Salathé,1508895844.01
Bernhard Schölkopf,1509033748.76
Reinder J. Bril,1509031881.03
Lisa Hellerstein,1508828401.69
Saroj Kaushik,1509029515.46
Hao Zhong,1509023428.54
Xinhui Han,1509021778.11
Yew-Soon Ong,1509021230.86
Yoshiko Wakabayashi,1509042372.94
Huan Sun,1508831276.56
Guoning Chen,1508954531.50
G. N. Srinivasa Prasanna,1509017818.73
Jay Jackson,1508928718.59
Changho Suh,1509019240.01
Hamid Sarbazi-Azad,1509044558.34
José María Llabería,1509023563.61
Enrico Pontelli,1508954657.89
Gavriil Tsechpenakis,1508917080.11
Qiang Yang 0001,1509035599.74
Venkatesh Srinivasan,1509044540.42
Sophie Jörg,1508954549.65
Lionel Morel,1509033639.93
David E. Breen,1508954366.75
Mounir Hamdi,1509027125.41
Anna Monreale,1509028052.39
Ricardo Rodriguez,1509115954.68
Sue Bedingfield,1508867652.90
Dittaya Wanvarie,1509033349.45
Xiaoying Bai,1509080152.86
Kishore Prahallad,1509031984.48
Spencer Smith,1509019137.84
Leon Adam Watts,1509030219.29
Marek Materzok,1509032506.85
Olivier Laurent,1508872252.35
Subhajit Roy,1509026840.65
Ulrike Meyer,1509076437.96
Soha Hassoun,1508954501.31
Timothy Sherwood,1508801625.24
Dwight Deugo,1509031732.58
Robert C. Holte,1509024667.53
Zhaohui S. Qin,1508921682.51
Chittaranjan A. Mandal,1509034093.37
Matthew R. Walter,1508924701.20
Vladimir Rokhlin,1509003429.68
Israel Cidon,1508897712.12
Edward Holden,1508941155.86
Kenny Q. Zhu,1509023823.53
Bechir Hamdaoui,1508966345.67
Jordi Garcia,1509023409.17
Duncan Fyfe Gillies,1509026774.49
Ilkka Niemelä,1509027952.00
Adwait Nadkarni,1508920460.50
R. Lyndon While,1509025332.86
Narayanan Chatapuram Krishnan,1509032976.79
Tingjian Ge,1509002769.38
Jon McCormack,1509013384.05
Saket Anand,1509012884.38
Danfeng Yao,1508867664.00
Julien Schmaltz,1509025574.97
John E. Hopcroft,1509001934.60
Sze-Yeung Liu,1509024513.70
Peter N. Belhumeur,1508699773.44
Min Long,1508939486.10
Kendra Cooper,1508954517.41
Sean Holden,1509019585.61
Kyo Chul Kang,1509021025.08
Kate Booker,1509024282.94
Gao Cong,1509024222.98
Ilya Safro,1508954384.48
Kris Bubendorfer,1509031614.67
Krung Sinapiromsaran,1509024487.21
Alexander T. Ihler,1508801588.86
V. N. Venkatakrishnan,1508933869.62
