name,homepage
Margaret H. Wright,http://www.cs.nyu.edu/mhw/
Margaret M. Burnett,http://eecs.oregonstate.edu/~burnett
Margaret Martonosi,http://www.princeton.edu/~mrm/
Margo I. Seltzer,https://www.eecs.harvard.edu/margo/
Margo Seltzer,https://www.eecs.harvard.edu/margo/
Margrit Betke,http://www.cs.bu.edu/~betke/
Maria Angelica Reyes Muñoz,http://directori.upc.edu/directori/dadesPersona.jsp?id=1003836
Maria Garcia de la Banda , http://www.csse.monash.edu.au/~mbanda/
Maria Hybinette,http://cobweb.cs.uga.edu/~maria/
Maria Indrawan , http://monash.edu/research/explore/en/persons/maria-indrawansantiago(f6075934-9dab-4cc5-82ef-d26d20d5b294).html
Maria Indrawan-Santiago , http://monash.edu/research/explore/en/persons/maria-indrawansantiago(f6075934-9dab-4cc5-82ef-d26d20d5b294).html
Maria J. García de la Banda , http://www.csse.monash.edu.au/~mbanda/
Maria L. Gini,http://umn.edu/home/gini
Maria Luisa Gil Gomez,http://directori.upc.edu/directori/dadesPersona.jsp?id=1000177
Maria-Florina Balcan,https://www.cs.cmu.edu/~ninamf/
Maria-Florina Popa,http://www.cs.cmu.edu/~ninamf/cv_nina.pdf
Marian-Andrei Rizoiu,https://cs.anu.edu.au/people/marian-andrei-rizoiu-0
Mariana Raykova,http://cpsc.yale.edu/people/mariana-raykova
Marianne Graves Petersen,http://au.dk/en/mgraves@cs
Marianne Sheelagh Therese Carpendale,https://www.genealogy.math.ndsu.nodak.edu/id.php?id=72259
Marie Durand,http://www2.cnrs.fr/en/2621.htm
Marilyn Walker,https://www.soe.ucsc.edu/people/maw
Marina Jirotka,http://www.cs.ox.ac.uk/marina.jirotka/
Marina L. Gavrilova,http://www.cpsc.ucalgary.ca/~marina
Marina Lepp , http://www.ut.ee/en/marina-lepp
Marine Carpuat,http://www.cs.umd.edu/~marine/
Mario A. Nascimento,https://webdocs.cs.ualberta.ca/~mn/
Mario Costa Sousa,http://www.cpsc.ucalgary.ca/~mario
Mario E. Magaña,http://eecs.oregonstate.edu/people/magana-mario
Mario Edgardo Magaña,http://eecs.oregonstate.edu/people/magana-mario
Mario Gerla,http://www.cs.ucla.edu/~gerla/
Mario Szegedy,http://www.cs.rutgers.edu/~szegedy/
Marios C. Papaefthymiou,http://web.eecs.umich.edu/~marios/
Marius Portmann , http://staff.itee.uq.edu.au/marius/
Marius Ungarish,http://www.cs.technion.ac.il/people/unga/
Mark A. Horowitz,http://stanford.edu/~horowitz
Mark Alexander Reynolds , http://staffhome.ecm.uwa.edu.au/~00054620/
Mark Batty,https://www.cs.kent.ac.uk/people/staff/mjb211/
Mark Braverman,https://www.cs.princeton.edu/people/profile/mbraverm
Mark C. W. van Rossum,http://homepages.inf.ed.ac.uk/mvanross/
Mark C. Wilson , https://www.cs.auckland.ac.nz/people/mc-wilson
Mark Carman , http://monash.edu/research/explore/en/persons/mark-carman(30a9f846-3f1e-4fea-b4f7-bde988302a36).html
Mark Christensen van Langeveld,http://www.google.com/search?q=Mark%20Christensen%20van%20Langeveld%20University%20of%20Utah&btnI
Mark Claypool,http://www.cs.wpi.edu/~claypool/
Mark Crovella,http://www.cs.bu.edu/fac/crovella/
Mark D. Apperley , http://www.waikato.ac.nz/php/research.php?mode=show&author=mapperle
Mark D. Corner,https://www.cics.umass.edu/faculty/directory/corner_mark
Mark D. Gross,http://www.google.com/search?q=Mark%20D.%20Gross%20University%20of%20Colorado%20Boulder&btnI
Mark D. Hill,http://pages.cs.wisc.edu/~markhill/
Mark D. Read,https://cs.anu.edu.au/people/mark-reid
Mark D. Reid , http://mark.reid.name/work/
Mark Dredze,http://www.cs.jhu.edu/~mdredze/
Mark E. Dean,http://www.eecs.utk.edu/people/faculty/markdean/
Mark Fishel , http://www.google.com/search?q=Mark%20Fishel%20University%20of%20Tartu&btnI
Mark G. Wallace , http://monash.edu/research/explore/en/persons/mark-wallace(5ce2a207-2449-4c37-b816-6ccc3708c819).html
Mark Gahegan , https://www.cs.auckland.ac.nz/people/mark-gahegan
Mark Giesbrecht,https://uwaterloo.ca/~mwg
Mark Grechanik,https://www.cs.uic.edu/~drmark/
Mark Guzdial,http://www.cc.gatech.edu/home/guzdial/
Mark Handley,http://www0.cs.ucl.ac.uk/staff/M.Handley/
Mark Harman,http://www0.cs.ucl.ac.uk/staff/M.Harman/
Mark Heinrich,http://www.cs.ucf.edu/~heinrich/
Mark Herbster,http://www0.cs.ucl.ac.uk/staff/M.Herbster/
Mark Hoogendoorn,http://www.few.vu.nl/~mhoogen/
Mark Horowitz,http://stanford.edu/~horowitz
Mark J. Clement,http://www.google.com/search?q=Mark%20J.%20Clement%20Brigham%20Young%20University&btnI
Mark J. Guzdial,http://www.cc.gatech.edu/home/guzdial/
Mark James Carman , http://data.infotech.monash.edu.au/~mcarman/
Mark James Handley,http://www0.cs.ucl.ac.uk/staff/M.Handley/
Mark K. Goldberg,http://www.cs.rpi.edu/~goldberg/
Mark O. Riedl,https://research.cc.gatech.edu/inc/mark-riedl
Mark Oskin,http://homes.cs.washington.edu/~oskin/
Mark Owen Riedl,http://www.cc.gatech.edu/~riedl/riedl-cv.pdf
Mark Pauly,http://lgg.epfl.ch/people.php
Mark R. Greenstreet,https://www.cs.ubc.ca/people/mark-greenstreet
Mark Reid , https://cecs.anu.edu.au/people/mark-reid
Mark Reynolds , http://uwa.edu.au/people/mark.reynolds
Mark Riedl,https://research.cc.gatech.edu/inc/mark-riedl
Mark S. Ackerman,https://www.si.umich.edu/people/mark-ackerman
Mark Sherriff,http://marksherriff.com/
Mark Silberstein,https://sites.google.com/site/silbersteinmark/
Mark Smotherman,https://people.cs.clemson.edu/~mark/homepage.html
Mark Steedman,http://homepages.inf.ed.ac.uk/steedman/
Mark Utting , http://www.cs.waikato.ac.nz/~marku/
Mark W. Schmidt,http://www.cs.ubc.ca/~schmidtm/
Mark Wallace , http://monash.edu/research/explore/en/persons/mark-wallace(5ce2a207-2449-4c37-b816-6ccc3708c819).html
Markus G. Kuhn,http://www.cl.cam.ac.uk/~mgk25/
Markus H. Gross,https://graphics.ethz.ch/~grossm/
Markus Kuhn,http://www.cl.cam.ac.uk/~mgk25/
Markus Pauly,http://lgg.epfl.ch/publications.php
Markus Püschel,https://www.inf.ethz.ch/personal/markusp/
Markus Schneider,http://www.cise.ufl.edu/~mschneid/
Markus Wagner 0007 , https://cs.adelaide.edu.au/~markus/
Marleen de Bruijne,http://image.diku.dk/marleen/
Marlon Dumas , http://math.ut.ee/~dumas/
Marsette Vona,http://www.google.com/search?q=Marsette%20Vona%20Northeastern%20University&btnI
Marsha Chechik,http://www.cs.toronto.edu/~chechik/
Mart L. Molle,http://www.cs.ucr.edu/~mart/
Mart Molle,http://www.cs.ucr.edu/~mart/
Marta Jiménez,https://www.facebook.com/public/Marta-Jim%C3%A9nez-Delgado
Marta Kwiatkowska,http://www.cs.ox.ac.uk/marta.kwiatkowska/
Marta M. Betcke,http://www0.cs.ucl.ac.uk/people/M.Betcke.html
Marta Z. Kwiatkowska,http://www.cs.ox.ac.uk/marta.kwiatkowska/
Martha A. Kim,http://www.cs.columbia.edu/~martha/
Martha E. Pollack,https://www.provost.umich.edu/about/m_pollack/m_pollack.html
Martha Mercaldi Kim,http://www.cs.columbia.edu/~martha/
Martha Mercaldi,http://www.cs.columbia.edu/~martha/
Martha Palmer,https://verbs.colorado.edu/~mpalmer/
Martha Stone Palmer,http://verbs.colorado.edu/~mpalmer/MarthaCV.August10.pdf
Martha Stone,http://verbs.colorado.edu/~mpalmer/MarthaCV.August10.pdf
Martha White,http://homes.soic.indiana.edu/martha/
Marti A. Hearst,http://people.ischool.berkeley.edu/~hearst/
Martial Hebert,http://www.cs.cmu.edu/~./hebert/
Martijn Stam,http://www.google.com/search?q=Martijn%20Stam%20University%20of%20Bristol&btnI
Martin Andrews,https://www.cs.ox.ac.uk/andrew.martin/
Martin Berzins,https://faculty.utah.edu/u0028351-MARTIN_BERZINS/research/index.hml
Martin Bichler,http://dss.in.tum.de/staff/bichler.html
Martin C. Rinard,http://people.csail.mit.edu/rinard/
Martin Elsman,http://www.diku.dk/english/staff/?pure=en/persons/127388
Martin Erwig,http://eecs.oregonstate.edu/~erwig
Martin Farach,http://www.cs.rutgers.edu/~farach/
Martin Farach-Colton,http://www.cs.rutgers.edu/~farach/
Martin Fürer,http://www.cse.psu.edu/~fhs/
Martin Gibbs , http://people.eng.unimelb.edu.au/martinrg/
Martin Grohe,https://www.lii.rwth-aachen.de/en/mitarbeiter/13-mitarbeiter/professoren/4-martin-grohe.html
Martin Hardwick,http://www.google.com/search?q=Martin%20Hardwick%20Rensselaer%20Polytechnic%20Institute&btnI
Martin J. Strauss,http://web.eecs.umich.edu/~martinjs/
Martin Jaggi,http://people.inf.ethz.ch/jaggim/
Martin Jägersand,https://webdocs.cs.ualberta.ca/~jag/
Martin Karsten,https://cs.uwaterloo.ca/~mkarsten/
Martin Lillholm,http://www.google.com/search?q=Martin%20Lillholm%20DIKU&btnI
Martin Mueller,https://webdocs.cs.ualberta.ca/~mmueller/
Martin Müller 0003 , https://webdocs.cs.ualberta.ca/~mmueller/
Martin Odersky,http://lampwww.epfl.ch/~odersky/
Martin P. Robillard,http://www.cs.mcgill.ca/~martin/
Martin R. Gibbs , http://www.cis.unimelb.edu.au/people/staff.php?person_ID=15578
Martin Rinard,http://people.csail.mit.edu/rinard/
Martin Strauss,http://web.eecs.umich.edu/~martinjs/
Martin Swany,http://www.cs.indiana.edu/~swany/
Martin T. Vechev,http://www.srl.inf.ethz.ch/vechev.php
Martin Tompa,http://www.cs.washington.edu/people/faculty/tompa
Martin Vetterli,http://lcav.epfl.ch/martin.vetterli
Martin Wollschlaeger,http://www.inf.tu-dresden.de/index.php?node_id=617&ln=de
Martin Wollschläger,http://www.inf.tu-dresden.de/index.php?node_id=617&ln=de
Martina Angela Sasse,http://sec.cs.ucl.ac.uk/people/m_angela_sasse/
Marty A. Humphrey,https://www.cs.virginia.edu/people/faculty/humphrey.html
Marty Humphrey,https://www.cs.virginia.edu/people/faculty/humphrey.html
Marvin K. Nakayama,https://web.njit.edu/~marvin/
Marvin Minsky,http://news.mit.edu/2016/marvin-minsky-obituary-0125
Mary Cryan,http://homepages.inf.ed.ac.uk/mcryan/
Mary Jane Irwin,http://www.cse.psu.edu/~mji/
Mary Lou Soffa,http://www.cs.virginia.edu/~soffa/index.html%3Fp=6.html
Mary Shaw,http://www.cs.cmu.edu/~shaw/
Mary W. Hall,http://www.cs.utah.edu/~mhall/
Masaaki Mizuno,https://www.cs.ksu.edu/user/301
Masahiro Takatsuka , http://sydney.edu.au/engineering/people/masa.takatsuka.php
Masood Masoodian , http://www.cs.waikato.ac.nz/~masood/
Massimiliano Pierobon,http://cse.unl.edu/~pierobon/
Massimiliano Pontil,http://www0.cs.ucl.ac.uk/staff/M.Pontil/
Matan Gavish,http://www.google.com/search?q=Matan%20Gavish%20Hebrew%20University%20of%20Jerusalem&btnI
Matei A. Zaharia,https://people.csail.mit.edu/matei/
Matei Zaharia,https://people.csail.mit.edu/matei/
Mateja Jamnik,https://www.cl.cam.ac.uk/~mj201/
Mateo Valero,https://www.researchgate.net/profile/Mateo_Valero
Mathias Kölsch,http://www.movesinstitute.org/~kolsch/
Mathias Payer,https://www.cs.purdue.edu/people/mpayer/
Mathieu Blanchette,http://www.cs.mcgill.ca/~blanchem/
Mathieu Desbrun,http://www.geometry.caltech.edu/~mathieu/
Matias David Lee,http://www.google.com/search?q=Matias%20David%20Lee%20Ecole%20Normale%20Superieure%20de%20Lyon&btnI
Mats Per Erik Heimdahl,http://65.54.113.26/Author/6090/mats-per-erik-heimdahl
Matt Bishop,http://nob.cs.ucdavis.edu/~bishop
Matt Blaze,https://www.seas.upenn.edu/directory/profile.php?ID=8
Matt Fredrikson,http://www.cs.cmu.edu/~mfredrik/
Matt Huenerfauth,http://huenerfauth.ist.rit.edu/
Matt Might,http://matt.might.net/
Matt Stocks , http://www.google.com/search?q=Matt%20Stocks%20Australian%20National%20University&btnI
Matt W. Mutka,https://www.cse.msu.edu/~mutka/
Matteo Migliavacca,https://www.cs.kent.ac.uk/people/staff/mm53/
Matteo Mio,https://sites.google.com/site/miomatteo/
Matthew A. Hammer,https://www.colorado.edu/cs/users/mhammer
Matthew A. Turk,http://www.cs.ucsb.edu/~mturk/
Matthew B. Dwyer,http://cse.unl.edu/~dwyer/
Matthew Butler 0002 , http://monash.edu/research/explore/en/persons/matthew-butler(6ad39cb8-4c64-4966-81a5-dcb6a0886b40).html
Matthew Caesar,http://web.engr.illinois.edu/~caesar/
Matthew D. Egbert , http://www.google.com/search?q=Matthew%20D.%20Egbert%20University%20of%20Auckland&btnI
Matthew D. Green,https://isi.jhu.edu/~mgreen/
Matthew Doolan , https://cecs.anu.edu.au/people/matt-doolan
Matthew E. Taylor,http://eecs.wsu.edu/~taylorm/
Matthew Edmund Taylor,http://eecs.wsu.edu/~taylorm/
Matthew Flatt,http://www.cs.utah.edu/~mflatt/
Matthew Fluet,https://www.cs.rit.edu/~mtf/
Matthew Fredrikson,http://www.cs.cmu.edu/~mfredrik/
Matthew G. Liptrot,http://ku-dk.academia.edu/MatthewLiptrot
Matthew Green 0001,https://isi.jhu.edu/~mgreen/
Matthew Hammer,https://www.colorado.edu/cs/users/mhammer
Matthew J. Luckie , http://www.cms.waikato.ac.nz/people/mluckie
Matthew Johnson,http://www.matthewpjohnson.org/
Matthew Johnston,http://eecs.oregonstate.edu/people/johnston-matthew
Matthew K. Farrens,http://faculty.engineering.ucdavis.edu/farrens/
Matthew K. Franklin,http://www.cs.ucdavis.edu/~franklin/
Matthew Might,https://faculty.utah.edu/u0631296-Matthew_Might/research/index.hml
Matthew R. James , https://cecs.anu.edu.au/people/matt-james
Matthew S. Goodwin,http://www.northeastern.edu/bouve/directory/matthew-goodwin/
Matthew Stone,https://www.cs.rutgers.edu/~mdstone/
Matthew T. Fluet,http://www.google.com/search?q=Matthew%20T.%20Fluet%20Rochester%20Institute%20of%20Technology&btnI
Matthew T. Mason,http://www.cs.cmu.edu/~mason/
Matthew Turk,http://www.cs.ucsb.edu/~mturk/
Matthew W. Hahn,http://www.bio.indiana.edu/faculty/directory/profile.php?person=mwh
Matthias Althoff,http://www6.in.tum.de/Main/Althoff
Matthias F. M. Stallmann,https://www.csc.ncsu.edu/people/mfms
Matthias F. Stallmann,http://people.engr.ncsu.edu/mfms/
Matthias Felleisen,http://www.ccs.neu.edu/home/matthias/
Matthias Galster , http://www.cosc.canterbury.ac.nz/matthias.galster/
Matthias Grossglauser,http://icapeople.epfl.ch/grossglauser/
Matthias H. Hennig,http://homepages.inf.ed.ac.uk/mhennig/
Matthias Hennig,http://homepages.inf.ed.ac.uk/mhennig/
Matthias Hollick,https://www.seemoo.tu-darmstadt.de/team/matthias-hollick/
Matthias Jarke,http://dbis.rwth-aachen.de/cms/staff/jarke
Matthias Müller,http://www.google.com/search?q=Matthias%20M%C3%BCller%20RWTH%20Aachen&btnI
Matthias Scheutz,http://www.cs.tufts.edu/Faculty/matthias-scheutz.html
Matthieu Imbert,http://www.ens-lyon.fr/annuaire/m-imbert-matthieu-84263.kjsp?RH=ENS-LYON
Maurice F. Fallon,http://homepages.inf.ed.ac.uk/mfallon2/
Maurice Herlihy,http://cs.brown.edu/~mph/
Maurice Pagnucco , https://www.cse.unsw.edu.au/~morri/
Maurice Rojas,http://www.math.tamu.edu/~rojas/
Max Mintz,http://www.cis.upenn.edu/~mintz/
Max Mühlhäuser,https://www.tk.informatik.tu-darmstadt.de/index.php?id=max
Maya Cakmak,http://www.mayacakmak.com/
Maya Çakmak,https://www.cs.washington.edu/people/faculty/mcakmak
Mayur Naik,http://www.cis.upenn.edu/about-cis/events/
Mea Wang,http://networks.cpsc.ucalgary.ca/mea/
Meenakshisundaram Gopi,http://www.ics.uci.edu/~gopi/
Meera Sitharam,http://www.cise.ufl.edu/~sitharam/
Mehdi Mirakhorli,http://www.se.rit.edu/~mehdi/
Mehmet C. Vuran,http://cse.unl.edu/~mcvuran/
Mehmet M. Dalkilic,http://www.informatics.indiana.edu/dalkilic/
Mehmet M. Dalkiliç,http://www.informatics.indiana.edu/dalkilic/
Mehran Sahami,http://robotics.stanford.edu/users/sahami/bio.html
Mehryar Mohri,http://cs.nyu.edu/cs/faculty/mohri/
Meiyappan Nagappan,http://www.se.rit.edu/~mei/
Mel Slater,http://www0.cs.ucl.ac.uk/staff/m.slater/Mel_Slaters_Home_Page/Home.html
Melanie E. Moses,https://www.cs.unm.edu/~melaniem/
Melanie Moses,https://www.cs.unm.edu/~melaniem/
Melanie Volkamer,https://www.secuso.informatik.tu-darmstadt.de/de/secuso-home/team/melanie-volkamer/
Melody M. Moore,http://www.google.com/search?q=Melody%20M.%20Moore%20Georgia%20Institute%20of%20Technology&btnI
Melody Moore Jackson,http://www.cc.gatech.edu/home/melody/
Melvin A. Breuer,http://ee.usc.edu/faculty_staff/faculty_directory/breuer.htm
Mendel Rosenblum,http://web.stanford.edu/~mendel/
Mengjie Zhang , http://ecs.victoria.ac.nz/Main/MengjieZhang
Merrick L. Furst,http://www.google.com/search?q=Merrick%20L.%20Furst%20Georgia%20Institute%20of%20Technology&btnI
Meysam Asgari,http://www.google.com/search?q=Meysam%20Asgari%20OHSU&btnI
Miao Qiao , https://www.massey.ac.nz/massey/learning/colleges/college-of-sciences/staff-list.cfm?stref=689350
Micah Beck,http://web.eecs.utk.edu/~mbeck/
Micah Sherr,https://security.cs.georgetown.edu/~msherr/
Micha Hofri,http://www.wpi.edu/academics/facultydir/mkh.html
Micha Sharir,http://www.math.tau.ac.il/~michas/
Michael A. Arbib,http://www.usc.edu/programs/neuroscience/faculty/profile.php?fid=16
Michael A. Baltrush,http://cs.njit.edu/people/baltrush.php
Michael A. Bender,http://www3.cs.stonybrook.edu/~bender/
Michael A. Casey,http://bregman.dartmouth.edu/~mcasey
Michael A. Erdmann,http://www.cs.cmu.edu/~me/
Michael A. Gennert,http://www.wpi.edu/~michaelg/
Michael A. Goodrich,https://faculty.cs.byu.edu/~mike/
Michael A. Langston,http://web.eecs.utk.edu/~langston/
Michael A. McRobbie,http://president.iu.edu/about/biography.shtml
Michael A. Rappa,http://analytics.ncsu.edu/?page_id=7
Michael A. Wooldridge,http://www.cs.ox.ac.uk/people/michael.wooldridge/
Michael Albert , http://www.cs.otago.ac.nz/staff/michael.html
Michael B. Dillencourt,http://www.ics.uci.edu/~dillenco/
Michael Bader,http://www5.in.tum.de/wiki/index.php/Univ.-Prof._Dr._Michael_Bader
Michael Bain , https://research.unsw.edu.au/people/dr-michael-bain
Michael Bedford Taylor,http://cseweb.ucsd.edu/~mbtaylor/
Michael Ben-Or,http://www.cs.huji.ac.il/~benor/
Michael Benedikt,https://www.cs.ox.ac.uk/michael.benedikt/
Michael Berry,http://web.eecs.utk.edu/~mberry/
Michael Bowling,https://webdocs.cs.ualberta.ca/~bowling/
Michael Brand , http://monash.edu/research/explore/en/persons/michael-brand(fea71124-90e3-4c01-b30d-cdb8e84c0d34).html
Michael Brudno,http://www.cs.toronto.edu/~brudno/
Michael Bruenig , http://researchers.uq.edu.au/researcher/5052
Michael Brünig , http://researchers.uq.edu.au/researcher/5052
Michael Buro,https://skatgame.net/mburo/
Michael C. Ferris,http://pages.cs.wisc.edu/~ferris/
Michael C. Gastpar,https://people.epfl.ch/michael.gastpar
Michael C. Mozer,http://www.cs.colorado.edu/~mozer/
Michael Carbin,http://people.csail.mit.edu/mcarbin/
Michael Collins,http://www.cs.columbia.edu/~mcollins/
Michael D. Atkinson , http://www.cs.otago.ac.nz/staffpriv/mike/HomePages/newhome.html
Michael D. Bond,http://web.cse.ohio-state.edu/~mikebond/
Michael D. Ernst,https://homes.cs.washington.edu/~mernst/
Michael D. Jones,https://cs.byu.edu/faculty/jones
Michael D. Smith,http://www.fas.harvard.edu/pages/dean-michael-smith
Michael D. Vose,http://www.eecs.utk.edu/people/faculty/mvose1/
Michael Dennis , https://cecs.anu.edu.au/people/mike-dennis
Michael Dinitz,http://www.cs.jhu.edu/~mdinitz/
Michael E. Bain , https://research.unsw.edu.au/people/dr-michael-bain
Michael E. Kress,http://www.gc.cuny.edu/Page-Elements/Academics-Research-Centers-Initiatives/Doctoral-Programs/Computer-Science/Faculty-Bios/Michael-E-Kress
Michael E. Locasto,http://www.cpsc.ucalgary.ca/~locasto
Michael Eisenberg,http://www.cs.colorado.edu/~duck/
Michael Elad,http://www.cs.technion.ac.il/~elad/
Michael F. P. O'Boyle,http://www.dcs.ed.ac.uk/~mob
Michael Ferdman,http://compas.cs.stonybrook.edu/~mferdman/
Michael Fourman,https://www.inf.ed.ac.uk/people/staff/Michael_Fourman.html
Michael Franz,http://www.michaelfranz.com/
Michael G. Dyer,http://cs.ucla.edu/~dyer/
Michael Gastpar,https://people.epfl.ch/michael.gastpar
Michael Gerndt,http://home.in.tum.de/~gerndt/
Michael Gleicher,http://pages.cs.wisc.edu/~gleicher/
Michael Goesele,http://www.gcc.tu-darmstadt.de/home/we/michael_goesele/
Michael Grossberg,http://www.google.com/search?q=Michael%20Grossberg%20CUNY&btnI
Michael Guerzhoy,http://www.cs.toronto.edu/~guerzhoy/
Michael H. Albert , https://en.wikipedia.org/wiki/Michael_H._Albert
Michael H. Bowling,https://webdocs.cs.ualberta.ca/~bowling/
Michael H. MacGregor,https://webdocs.cs.ualberta.ca/~macg/
Michael Henry Albert , https://en.wikipedia.org/wiki/Michael_H._Albert
Michael Herrmann,http://www.research.ed.ac.uk/portal/en/persons/michael-herrmann(cf1b7c31-3a87-4812-bf0a-05cf49b0120e).html
Michael Hicks,http://www.cs.umd.edu/~mwh/
Michael Homer , https://ecs.victoria.ac.nz/Main/MichaelHomer
Michael Huth,https://www.doc.ic.ac.uk/~mrh/
Michael I. Jordan,http://www.cs.berkeley.edu/~jordan/
Michael I. Schwartzbach,http://cs.au.dk/~mis/
Michael I. Shamos,http://euro.ecom.cmu.edu/shamos.html
Michael Ian Shamos,http://euro.ecom.cmu.edu/shamos.html
Michael J. Brooks , http://www.adelaide.edu.au/directory/michael.brooks
Michael J. C. Gordon,https://en.wikipedia.org/wiki/Michael_J._C._Gordon
Michael J. Cafarella,http://web.eecs.umich.edu/~michjc/
Michael J. Carey,http://www.ics.uci.edu/~mjcarey/
Michael J. Dinneen , https://www.cs.auckland.ac.nz/~mjd/
Michael J. Feeley,https://www.cs.ubc.ca/people/mike-feeley
Michael J. Fern,http://cs.unc.edu/people/michael-j-fern/
Michael J. Fischer,http://www.cs.yale.edu/~fischer/
Michael J. Franklin,https://news.uchicago.edu/article/2016/01/11/data-science-specialist-michael-franklin-lead-computer-science-uchicago
Michael J. Freedman,http://www.cs.princeton.edu/~mfreed/
Michael J. Jacobson Jr.,http://cpsc.ucalgary.ca/~jacobs/
Michael J. O'Donnell,https://cs.uchicago.edu/directory/michael-j-odonnell
Michael J. Pazzani,http://research.ucr.edu/vcr.aspx
Michael J. Rosulek,http://eecs.oregonstate.edu/~rosulekm
Michael J. Watts,http://www.rle.mit.edu/pmg/people/
Michael J. Wooldridge,http://www.cs.ox.ac.uk/people/michael.wooldridge/
Michael J. Wozny,https://ecse.rpi.edu/index.php/15-profile/118-profile-wozny-michael-j
